Text,Label 
"I hope the media stays on top of Carson's HUD, any other federal agencies where woefully unqualified cronies have been installed. Their incompetence and results need to be reported so we can see what happens when people think government and experience in government doesn't matter.",NORMAL 
"I can sympathize with Ben Carson for being a scatterbrain, but not for his agenda.",NORMAL 
Tbf leadership skills can be transferable buuuuuuuut sometimes those leaders lack said leadership skills...,NORMAL 
Do you think Dolan gave Ben Carson the job only because he heard Urban in the name?,NORMAL 
So Americans in states that elected Drumpf will need the very 2 agencies - HUD And EPA - that the Drumpf administration vitually dismantled? HAH! Talk about what goes around comes around...,NORMAL 
"Conservative republicans don't need any of that socialist government aide! They have bootstraps that they pull up to get them out of the muck and when the rich people start trickling their wealth down, all will be right again!",NORMAL 
Ben Carson could screw up a one car funeral,NORMAL 
Ben Carson doesn't believe in the policies of HUD *Continue to show commentators criticizing him but don't give any policy arguments or even show Dr. Carson explaining what he believes*,NORMAL 
"Seth forgot to add the rampant nepotism at HUD, with Carson's wife and kids attending meetings and making decisions.",NORMAL 
A lot of sleight of hand and smoke screening going on in this video...sure hope folks understand the HUD budget cuts and relief aid allowances better than Seth does before they go running around spreading this bs to others.,NORMAL 
What has Obama done before he was president? What experience did he have?,NORMAL 
"Sad part he's not the only one not qualified for his post. We have a guy who sued EPA a number of times as the EPA chief. Devos as Education Chief, Rick Perry as Energy secretary, and a racist midget is the AG.",NORMAL 
The pseudo leader of the Wu-tang Clan is the RZA.,NORMAL 
"Understand: To some, Trump is the fulfillment of their religious aspirations. Good luck, reality.",NORMAL 
It's harder to become the best nurosurgen than to become part of the public housing,NORMAL 
Trump literally didn't know who Fredrick Douglas was.  He just recently discovered Lincoln was a Republican (before Republicans switched to being the racist party during the Civil Rights era).  He thought health care was five dollar a month life insurance. He doesn't know how to spell heal.  He's STOOOOOPPID.,NORMAL 
I hope Louis Black is watching this.,NORMAL 
Dude is like a Republican Rain Man.,NORMAL 
i will not intentionally do anything to benefit...any...american! only russians!,NORMAL 
"I was laughing until Seth said the guy is basically dismantling the department. This nation is perfectly capable of building affordable housing for less fortunate, but hey, who cares about them, the money is in multi-million dollar condos.",NORMAL 
What's with the telemundo mug?,NORMAL 
I have a question. Where's the... luggage! Someone took his luggage :(. Ahhhhhhh,NORMAL 
It's not the responsibility of the federal government to pay for people's homes when they are destroyed.,NORMAL 
I don't know wether to laugh or cry anymore when I see these clips...,NORMAL 
It is Trump's goal to dismantle the US government and leave it in so much chaos that Russia is able to become the largest super power again.,NORMAL 
"You all recall when a man threw his shoe at former pres.Bush? Well, it's time to get your shoes ready again people!!!",NORMAL 
wake up Ben you are talking on stage!,NORMAL 
how high is that guy,NORMAL 
Ben Carson is clearly writing his own prescriptions,NORMAL 
* points and laughs at Ben Carson *,NORMAL 
I loved the CPR joke. A lot.,NORMAL 
"2:34 Watching that guy in the background as his eyes bounce back and forth rapidfire between Warren and Carson.\n\n5:55 Seriously, he probably fell asleep",NORMAL 
And so far he has succeeded,NORMAL 
"Does he only operate on foreign children, or is he just taking a break from helping? I guess we shouldn't get on Carson too much for his worst answer to a marathon Q&A, but jeez this guy.",NORMAL 
"Hold up... The Abbot is Wu leader... GFK is a king, no doubt, but... Rza tho",NORMAL 
Trump eliminated the programs we needed the most. Not wise.,NORMAL 
Glad I never had him for a doctor,NORMAL 
I wish Ben Carson was my grandpa...,NORMAL 
Please go bck to surgery. No freaking experience in this position. That's new normal in administration .  Imagine him performing brain surgery without any training. A disaster!! The most powerful position in world also has no experience but you need experience to get almost  any other job.  Sick,NORMAL 
Well the people of Texas probably shouldn't have voted for the person bragging about slashing relief funds huh. Hindsight really is 20/20,NORMAL 
What did he take away from this [trip] today?\nMy luggage!\n\n... but maybe that only adds an extra layer of humour if english is not your mother tongue? ;),NORMAL 
"Trump sees HUD primarily as a tool for enriching well-connected real-estate developers, Carsonâ€™s combination of loyalty and ignorance may make him uniquely â€œqualifiedâ€ for the position. ðŸ˜ ",NORMAL 
And this guy is a brain surgeon; wonder how many lawsuits against him?  He's despicable!,NORMAL 
*THIS IS ALT-LEFT PROPAGANDA*,NORMAL 
inept is putting it mildly,NORMAL 
check it out https://www.youtube.com/watch?v=h9gngMJvMYk,NORMAL 
I forgot Ben Carson existed,NORMAL 
I like Ben CarsonðŸ˜Š,NORMAL 
dr. ben magoo,NORMAL 
Oh look another comedian reporter crying.,NORMAL 
Ugh... 6:30...I'm done LOL,NORMAL 
2:36 2:55 Lol,NORMAL 
Such a fool. ðŸ˜ ,NORMAL 
http://formoneyonly.com/?refer=64120,NORMAL 
sow what you reap,NORMAL 
We are so screwed,NORMAL 
I think Ben Carson needs neurosurgery.,NORMAL 
Ridiculous fake news,NORMAL 
This dude is weird asf,NORMAL 
Ben Carson!!!!!!\nGood God!!,NORMAL 
"As an Australian living in Melbourne I have never been so thankful to have the massive Pacific Ocean, several time zones & the equator between me & the U.S. I pity anyone who will get trapped under Trumpâ€™s stupid, bumbling, demagoguery #Glade_To_NOT_Be_An_American.",NORMAL 
"The head of HUD is a dud ,ðŸ˜´",NORMAL 
Will Texans refuse to take government handouts?? And be proud republicans??,NORMAL 
How could Ben Carson cou#$ dfj$% ....... ðŸ˜´ðŸ˜´ðŸ˜´,NORMAL 
Merica is seriously in chaos,NORMAL 
Sounds like the phone will be easier to booty dial. Just saying!,NORMAL 
"My two biggest disappointments from this event are 1 the iPhone 10 not having a full 2k display and the screen only putting out 625nits of max brightness. That's a little less than half the max brightness of the galaxy note 8. I understand it will Â be better than the Note 8 in lots of other ways, but I wanted it to match or be better in every conceivable way so the android fans wouldn't have anything to hold on to.",NORMAL 
Facial recognition! No way! Oh wait my damn Nexus 4 had that shit. God apple is so pathetic these days,NORMAL 
"So...we're just going to overlook how advanced technology is becoming to describe you? LOCATION, FINGER PRINTS, FRONT FACING APPLE ID UNLOCK......l'll pass.",NORMAL 
"Wireless charging, which is awesome to see. It doesn't even feel awesome anymore. It's old news, has been used by companies for 3 years.",NORMAL 
Am I the only person who finds the shape of the screen unappealing? It looks like the screen has ears.,NORMAL 
My first question is: Where do other notification icons go?,NORMAL 
ðŸ‘ˆ watch by clicking here you can see People's are entertaining,NORMAL 
How do you put it in sleep mode if holding off makes Siri alert?,NORMAL 
"Here's a question: if you trigger Siri by holding down the Sleep/Wake button, how do you turn off the phone?",NORMAL 
"Junk, made in China for 5$",NORMAL 
And no 128gb. 64gb and then 256. Ridiculous. Anyway... not upgrading.,NORMAL 
The battery icon already changes from white to black . It's stock iOS . Tell me something new .,NORMAL 
Apple is really starting to fall off. Galaxy S8 is tops right now next to the Galaxy Note 8.,NORMAL 
I think people won't complain about the headphone jack if Apple Ships their iPhones with wireless earbuds.,NORMAL 
What if u just show a picture of the iPhone owner's face to unlock the phone lolol,NORMAL 
I liked the what does the fox say joke,NORMAL 
"There is no 9, because 7 ate 9! Okay I'll go now....",NORMAL 
how can you take a screenshot ??,NORMAL 
That gesture reminds me of the BlackBerry 10 OS,NORMAL 
Specs are fine but imo..... Hate the design for the hell of everything!,NORMAL 
$1000 for a phone?!?! WTF. then iPhone XI will come out in six months but this time it will be larger. geez,NORMAL 
Talking shit emoji! That is classic! Thank you Apple engineers for making it real,NORMAL 
Why can't anyone build a phone without camera bumps?,NORMAL 
No reason to buy it,NORMAL 
"iPhone 10. If you're going to use numerals for your prior devices numerals it is. Now if they had revealed the iPhone VIII and iPhone VIII+, then I would use X as in x-ray. Either way, I won't be going to a phone that only allows facials for biometrics.",NORMAL 
"This looks cool enough, but i prefer the older style of iphones more, so i'll probably stick to iphone 8",NORMAL 
Gonna buy the iphone X *ASAP* ! It got animated emojis guys like wtf you want more ?,NORMAL 
Did the idea of having a  microsd never crossed apples mind??!? And why isn't there a headphones jack !!!!face Id is nice but why remove the touch Id!????,NORMAL 
"I don't get it. Since it has 3D Touch, why didn't Apple incorporate a hard press at the bottom of the screen to go home? Swipe seems less intuitive.",NORMAL 
Why dont TMobile sell google phones? Ive seen them get the best ratings for cameras etc but why arent they more mainstream?,NORMAL 
"as a left handed iPhone user, IÂ´m wondering, if you can go to the Control Center by swiping from the left top corner, too? :/",NORMAL 
"*I think the iPhoneX is beautiful, can't wait to get my hands on one. Also interested to see what case companies do for iPhoneX phone cases. ðŸ¤”*",NORMAL 
New phones rolling out every year with minor design changes to keep hype going and getting more expensive. Over-marketing strategy.,NORMAL 
"How will face id help chinese unlock the fone, they all look the sameðŸ˜‚ðŸ˜",NORMAL 
This is a really nice phone but the price makes it hard to justify against something like the Galaxy S8 or Essential phone,NORMAL 
"If you drop these phones, you're lucky if both glass panels don't shatter simultaneously...screen and back. But iPhone buyers have enough money anyway...so it hits no beggars. lol",NORMAL 
Hmm can't say I'm too into the look of this phone... I think I'm gonna go with the LG V30 this year.,NORMAL 
"Eehhhhhhh, its a disappointment. The s8 and note 8 are miles ahead.",NORMAL 
Is it just me or does the iPhone X frame look chunkier compared to the S8+?,NORMAL 
"Beautiful design but if I'm going for anything, it will be keeping my 6s and getting the Apple Watch with cellular",NORMAL 
"People complaining about the notch are imbeciles. How else were they supposed to go full screen and still fit the speaker grille, sensors & front camera in there? iPhone X is gorgeous, imo.",NORMAL 
they took gesture tech from blackberry 10 phones. BB was really good. Missing it.,NORMAL 
"Really ? You don't have any complaints right off the bat? That's kinda sad, I saw you as a reliable source of information.",NORMAL 
I will not be wearing a case with iPhone X,NORMAL 
I was really curious about that iPhone 9 thing too. Apparently it's the iPhone X because it's the ten year anniversary,NORMAL 
Hats off for the owners of Apple for all the money they are going to make with their new overpriced gadgets.,NORMAL 
*Does anyone thinks this is a complete waste of money?*,NORMAL 
samsung alredy have all these new features,NORMAL 
Intro sounds like it belongs in Splatoon. :P,NORMAL 
"Dumbest phone, just buy the any iphone since the 6. They are all basically the same thing.",NORMAL 
When are they gonna be on sell ??,NORMAL 
Do they have to pay some sort of fee to touch and use the phones??,NORMAL 
"I have Apple products but I canâ€™t justify paying $1,000 for this phone. Seems like they need to bring in people who are more inventive.",NORMAL 
My galaxy S8 is still better. Switching to android from Apple has been my best decision this year.,NORMAL 
"Dont you dare call it iphone x, accidentally says iphone x ðŸ˜‚ðŸ˜‚",NORMAL 
It's cool but not a 1000 bucks cool,NORMAL 
How do you turn the phone off if holding down the button activates Siri?,NORMAL 
EVERYONE holds their phone by the sides....WHY THE FUCK is the power button on the side instead of the top to prevent accidental pressing and having to unlock the phone AGAIN!?!?!?!   (super major gripe with every phone out there....designers are morons),NORMAL 
